10,2,3,4,5,6,7,8,9,name
54.28939718466222,45.322774819884636,49.75512849083901,51.904588699270136,47.57278023722559,51.31871746663671,54.13806419296147,54.273090967222664,52.077614879717515,Q-bus
140.41199999999998,67.59999999999998,85.62666666666667,121.68,112.21599999999998,107.03333333333332,128.43999999999997,156.99999999999997,109.66222222222223,QCCD
