10,2,3,4,5,6,7,8,9,name
31.771399389595757,27.296332974668317,25.30045188093921,29.073382534964324,33.37103880511804,31.31988012394343,31.05939701474139,35.59542875096731,32.18654766869807,Q-bus
137.5519999999999,40.56000000000001,45.79999999999999,76.96000000000001,121.63199999999998,85.21999999999998,119.63428571428565,109.92999999999998,141.55111111111103,QCCD
