10,2,3,4,5,6,7,8,9,name
58.18193179097966,53.577009213980425,53.771194742032,56.45901223057361,55.99911952466935,57.41027924779457,56.945889169684555,57.88591275640437,57.48369333848373,Q-bus
3370.251999999991,601.6400000000002,1022.240000000001,1379.5700000000002,1469.0880000000009,1560.0599999999995,2193.3371428571413,3287.424999999995,2138.1511111111076,QCCD
