10,2,3,4,5,6,7,8,9,name
18100.0,420.0,1220.0,2440.0,4040.0,6060.0,8460.0,11280.0,14480.0,Q-bus
4687.0,178.0,447.0,803.0,1059.0,1346.0,2176.0,3695.0,2716.0,QCCD
